2024-08-28 11:53:43,603: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-08-28 11:53:44,103: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-08-28 11:53:44,103: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-08-28 11:53:44,103: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-08-28 11:53:44,103: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-08-28 11:53:44,104: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:53:44[0m
2024-08-28 11:53:44,104: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:44,109: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:46,065: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:53:46[0m
2024-08-28 11:53:46,066: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-08-28 11:53:46,066: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-08-28 11:53:46,067: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-08-28 11:53:46,067: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:53:46[0m
2024-08-28 11:53:46,067: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:46,067: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:46,477: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:53:46[0m
2024-08-28 11:53:46,478: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-08-28 11:53:46,479: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-08-28 11:53:46,479: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-08-28 11:53:46,479: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-08-28 11:53:46,480: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-08-28 11:53:46,480: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-08-28 11:53:46,480: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-08-28 11:53:46,481: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-08-28 11:53:46,481: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-08-28 11:53:46,481: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-08-28 11:53:46,481: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-08-28 11:53:46,482: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:53:46[0m
2024-08-28 11:53:46,482: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:46,482: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:46,908: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:53:46[0m
2024-08-28 11:53:46,909: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-08-28 11:53:46,910: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-08-28 11:53:46,910: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-08-28 11:53:46,910: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:53:46[0m
2024-08-28 11:53:46,910: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:46,911: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:47,318: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:53:47[0m
2024-08-28 11:53:47,319: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-08-28 11:53:47,319: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-08-28 11:53:47,319: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-08-28 11:53:47,319: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:53:47[0m
2024-08-28 11:53:47,319: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:47,320: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:47,710: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:53:47[0m
2024-08-28 11:53:47,711: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-08-28 11:53:47,711: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-08-28 11:53:47,712: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-08-28 11:53:47,712: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:53:47[0m
2024-08-28 11:53:47,712: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:47,712: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:48,122: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:53:48[0m
2024-08-28 11:53:48,123: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-08-28 11:53:48,123: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-08-28 11:53:48,123: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-08-28 11:53:48,124: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:53:48[0m
2024-08-28 11:53:48,124: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:48,124: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:48,570: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:53:48[0m
2024-08-28 11:53:48,571: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-08-28 11:53:48,571: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-08-28 11:53:48,571: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-08-28 11:53:48,572: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-08-28 11:53:48,572: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-08-28 11:53:48,573: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-08-28 11:53:48,573: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-08-28 11:53:48,573: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-08-28 11:53:48,573: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-08-28 11:53:48,574: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-08-28 11:53:48,574: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-08-28 11:53:48,574: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:53:48[0m
2024-08-28 11:53:48,574: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:48,575: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:48,943: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:53:48[0m
2024-08-28 11:53:48,944: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-08-28 11:53:48,944: root: INFO: Current backtesting datetime 2020-01-13 16:00:00-05:00
2024-08-28 11:53:48,944: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-08-28 11:53:48,944: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:53:48[0m
2024-08-28 11:53:48,944: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:48,945: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:49,321: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:53:49[0m
2024-08-28 11:53:49,322: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-08-28 11:53:49,323: root: INFO: Current backtesting datetime 2020-01-14 16:00:00-05:00
2024-08-28 11:53:49,323: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-08-28 11:53:49,323: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:53:49[0m
2024-08-28 11:53:49,323: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:49,323: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:49,862: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:53:49[0m
2024-08-28 11:53:49,863: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-08-28 11:53:49,864: root: INFO: Current backtesting datetime 2020-01-15 16:00:00-05:00
2024-08-28 11:53:49,864: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-08-28 11:53:49,864: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:53:49[0m
2024-08-28 11:53:49,864: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:49,865: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:50,292: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:53:50[0m
2024-08-28 11:53:50,292: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-08-28 11:53:50,293: root: INFO: Current backtesting datetime 2020-01-16 16:00:00-05:00
2024-08-28 11:53:50,293: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
2024-08-28 11:53:50,293: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:53:50[0m
2024-08-28 11:53:50,293: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:50,331: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:50,756: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:53:50[0m
2024-08-28 11:53:50,757: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-08-28 11:53:50,757: root: INFO: Current backtesting datetime 2020-01-17 16:00:00-05:00
2024-08-28 11:53:50,757: root: INFO: Current backtesting datetime 2020-01-18 09:30:00-05:00
2024-08-28 11:53:50,757: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-08-28 11:53:50,758: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-08-28 11:53:50,758: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-08-28 11:53:50,758: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-08-28 11:53:50,759: root: INFO: Current backtesting datetime 2020-01-21 08:30:00-05:00
2024-08-28 11:53:50,759: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-08-28 11:53:50,759: root: INFO: Current backtesting datetime 2020-01-21 09:30:00-05:00
2024-08-28 11:53:50,759: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-08-28 11:53:50,760: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-08-28 11:53:50[0m
2024-08-28 11:53:50,760: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:50,760: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-08-28 11:53:51,107: root: INFO: [34mMLTrader : Trading iteration ended at 2024-08-28 11:53:51[0m
